sap,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07
ff33ee22-db88-4953-527f-5d3755e5ad56,0.28296193472985226,0.3540982330531501,0.3957280155874027,0.37790566012920446,0.3641553860739394,0.3418475968834938,0.3629458627344435,0.3661378354204888,0.35485277870722887,0.35514651657547985,0.318026613778126,0.3129722208909927,0.25353654868336795,0.28021367646631995,0.2926011240773396,0.24930190311905526,0.2246597665936133,0.22714093937986382,0.2569570462612066,0.26872158995152196,0.07617487141070901,0.3368420435715945,0.35919547852065936,0.40895950051370017,0.3366752266212463,0.4169405246312681,0.42226261653749647,0.4051538640953365,0.29424336939252393,0.27650246444971865,0.2873634386891525
fde62fbb-b655-aabd-042f-07a9da3933f5,0.30868294829663034,0.3366276634307276,0.3558964756434195,0.38161327411842044,0.4170965477793282,0.4139852786367464,0.3859060388287087,0.40185742681232445,0.37080536293093525,0.3408590072468432,0.3275334730876191,0.3168959110912804,0.27189523353323347,0.28691742104044027,0.28574473858270827,0.2591214065964038,0.28163622809649924,0.27535654726029885,0.2958392565929365,0.3076009403989418,0.14911026323604548,0.23001057239167588,0.28042279649363694,0.29079653387369797,0.27545335774921603,0.28318132123563483,0.2979235382637955,0.30586137274145453,0.2897151266857966,0.2615078593143725,0.26114056994932616
73d9331f-719a-0e7e-d7e4-7fb94c0eb2d3,0.16967911591484186,0.1590126781731279,0.16469877395484023,0.152725600705739,0.18533379933443916,0.18138367910708542,0.17543748680262397,0.18269899215918037,0.1705072667674007,0.161105293220681,0.15514830908024596,0.16113996546441497,0.16910234764081983,0.17553331712817746,0.15503231244859061,0.16531606813412378,0.1386726107995973,0.12701754058287715,0.1360178478547699,0.15024759575270058,0.16965153709172096,0.15409248529282768,0.1414210541627745,0.13997721024124493,0.13118262887515303,0.1261255017624488,0.12496734003109461,0.1193490335120646,0.1061646951378486,0.08206685093136305,0.08698224645807881
a7e95690-1201-d3bb-838e-81a8b2b53832,0.13222337394866931,0.1313425654438488,0.14475773930603664,0.12540663095227347,0.15077273446380735,0.12303227082183464,0.13642242399921387,0.13859696808076427,0.1595474520086151,0.1363704095724572,0.13863091857007007,0.13256995155581178,0.13508118159182075,0.13352648857987187,0.14427700163037227,0.1421889233640777,0.1209741646602456,0.10041169357333232,0.1066314917671373,0.10916198607368431,0.12916553608892406,0.12696706345266473,0.1480269878411517,0.12325305588313207,0.12026748078962057,0.11422138761514743,0.12595143258696995,0.11182950741842201,0.08674239713073441,0.07163886679989102,0.06702800522975207
f27f7d2a-0e6d-1fba-f308-d1962fab36f6,0.21282320516824674,0.2187119292625121,0.22682714686598549,0.22310269173861375,0.2739240349364561,0.2802541209694464,0.2884954279370297,0.2527098658754725,0.26164739284564037,0.22858294160534431,0.22432134408651674,0.22579607758887196,0.220157816932341,0.22525184934069745,0.19780754453153684,0.18385492678143608,0.18551188423317755,0.17316169392369085,0.18893317168172957,0.19360796721872858,0.2356692640365146,0.2177775787796445,0.20669249165634299,0.2184579649329802,0.2205848540364108,0.21502065749208057,0.2277502497336176,0.21027445165179556,0.18471829551193095,0.16362558393448426,0.1459945857533994
666a2b73-4181-0a2e-133c-0b39470cfc1f,0.16644974442908642,0.17465344363403434,0.17912162050538497,0.17486855334152918,0.2166523729193686,0.23411019779168651,0.23630864683666278,0.23059794980009432,0.22462086911303691,0.20900205108045902,0.20254971732003532,0.16217969245027147,0.16728772780038134,0.16350070137925293,0.17234139155030326,0.196421355774025,0.1854896383671122,0.16877112397940666,0.19919690669749843,0.20849416748192842,0.2170376248919943,0.20060954156420888,0.1694561226521606,0.18862044815228263,0.17833789759758475,0.14421287945533207,0.08584851823537279,0.20160070088448556,0.2043351450831868,0.18186207064562768,0.19229789437938635
dcf7c8dc-d62e-2796-8bc3-dd7596f98331,0.2241561898898522,0.23902975352072275,0.24678411292480806,0.24161765459164528,0.28905894209182303,0.2656891008305231,0.27346876199466996,0.28335304665853867,0.2628481733358546,0.24292867495040682,0.22332029686906768,0.23817031978280515,0.21115717281816318,0.19690947951735238,0.21232494136154947,0.21581023277726152,0.21133752668781758,0.1947929306578727,0.20865991744495596,0.21782766733397457,0.2577455754410857,0.23233344097225903,0.23407581665859237,0.26883526948878034,0.2280542735524325,0.23543901748179893,0.23463657369603286,0.2281670433625596,0.20574024694123993,0.17225658653974724,0.16584206639881344
4c8b7f67-cff5-e400-5197-9824d9d5cad2,0.2836277668305101,0.2860439720934883,0.32584813814504204,0.286722471847871,0.310667192989675,0.2857230299238389,0.2841120767177668,0.2877732211605806,0.31668315251455115,0.3046781514792764,0.3184286036204502,0.30120638598037897,0.297808322301292,0.3164966080080563,0.31551235489120466,0.2971201859131719,0.2699904431232535,0.24432930182828028,0.27982988261197395,0.28172954618138657,0.31903677310652995,0.31966263197415895,0.009240604176334781,0.3250657775573479,0.3178336664885965,0.3452287828441861,0.35742155810315057,0.35565941226162817,0.26036026273649937,0.20761915183697188,0.1991514895880401
82e1245c-6907-46e8-bdc5-c874e8f483a1,0.2004475533234456,0.2218184198732925,0.21918225541670094,0.2113604300379656,0.23363101694367186,0.2507724028777063,0.2557016891163021,0.23837998404855565,0.24137598663494966,0.21906863919957242,0.21236300758134652,0.193521903964518,0.2019219748254885,0.2030097715537354,0.1915391948279679,0.17430690338536092,0.18659237655977265,0.15876331949626776,0.19434468154940263,0.19850014099529978,0.23343366243406452,0.20403144920229918,0.210741007405162,0.20386192894865285,0.20943849237674342,0.2037089873318117,0.20774437887322086,0.20124639133806158,0.18055883979703446,0.15517918830478092,0.1688946510834728
c6731527-3939-50ab-4772-d4ae48d65d59,0.2723445192895626,0.26572211727971895,0.2877442317633054,0.3160091223688769,0.43407116454199757,0.40869908714264314,0.43444997032454197,0.4430772099308952,0.3500286822825572,0.2954106690490065,0.28802430114490596,0.265639614348249,0.2883742884164025,0.27676181366429303,0.2906532936743035,0.3699280371102057,0.41601848497213545,0.38382214699115713,0.42056793895996897,0.43957317478861757,0.3972495316667482,0.3748771576383313,0.3481103137333586,0.3614518373189631,0.37111591841503855,0.09372794895350947,0.3760356714540308,0.37773568554640385,0.4548731884879975,0.3901874740265259,0.38068215477071504
d6974b2d-b158-7361-1b62-de161cdeeea7,0.16711508597874636,0.18444206575258618,0.20132278479779353,0.19551923233434518,0.20104761786008532,0.1777316144061035,0.17046137618783605,0.17924748840010105,0.19741351746037772,0.18940923207046137,0.17808230672851044,0.14568481938239639,0.14910432905996782,0.15770783195068394,0.165253968572817,0.16747570195199205,0.1323853704706916,0.12027768372589916,0.1377894402052205,0.14231820589100894,0.17203490062176163,0.16999928090771424,0.15679757693981625,0.14042949838468252,0.1654395397770775,0.18230058129807525,0.1941728805651008,0.1896863385197312,0.1352975013738031,0.11403321700338181,0.12839428989627813
99209c75-8f93-f5a9-a5ec-caf56d419970,0.22473742051004625,0.2013473472992176,0.21696805158898513,0.2624753469512947,0.4340622198269977,0.47661917240799323,0.5223965598863896,0.47068516219549233,0.3918918294051841,0.2950811302223907,0.22511086451358736,0.18818347319978806,0.20672552743048433,0.18419651604578538,0.07494145101601589,0.3612449435566546,0.44635866124842005,0.43774040320594865,0.4849034607032416,0.4786186952653749,0.4411481090755002,0.36119559020993447,0.29347936597504753,0.276231325875556,0.3033572946774917,0.2756287906631405,0.27709313506287364,0.3148747126983133,0.3880357748752851,0.4120664597173785,0.4691902992796699
961d31fe-30be-6390-6bf7-656f41e93e14,0.17179828645376857,0.16778561943335749,0.1813133270613572,0.16879259281426434,0.19639274751637198,0.18556685302001888,0.19472657704597326,0.19619656466556695,0.19606102408660833,0.17713971398178446,0.16925032123680167,0.13249040710334073,0.15155548876047198,0.14785322846856117,0.15042091913186925,0.14416267663549817,0.14417435637791226,0.1310333197965246,0.150317965315362,0.15944501366972777,0.19077337833644153,0.18359376105507996,0.17466405599064225,0.17877394577215047,0.20195121380800665,0.17683306422384826,0.18786220956201558,0.18151667506618904,0.15493315459296664,0.12252925792579299,0.12511696331512176
ee5e5b8d-bc7f-bbb3-5f6a-0479cd405b1e,0.19177937647501087,0.21525799412785707,0.22926675774406416,0.22316667559246287,0.23533460425179495,0.22880020738534285,0.23378064681980687,0.2343853465534727,0.26054342813464404,0.2608239330943125,0.24144584395609062,0.2395460462658663,0.23205138719224472,0.2710242238808268,0.28898457142224687,0.25490986674357585,0.24195067169957973,0.20335490499453995,0.2206833621886911,0.24123759675302867,0.2841216356528747,0.09864082497043142,0.29472986370195753,0.33726472650965844,0.33198197290159437,0.3587256081551084,0.36980560387018896,0.37045311619351756,0.28425648071660864,0.2400849243826219,0.26172719522235904
c85b192b-c396-f71f-bc60-54fedb8e0568,0.1402794467342264,0.14608195404974816,0.16054904760923555,0.14067014480471804,0.16571494292767883,0.14833789744246037,0.15280726953483945,0.13913525468619767,0.1385986448522965,0.15331289334428824,0.12774165011055053,0.12691718389624462,0.1314923324454239,0.12711788085035755,0.1273495164502252,0.11638379892510384,0.09963476038720673,0.09502558512720992,0.10456473189828526,0.11391187275102407,0.1310502329992062,0.12126193370277581,0.11518474689951522,0.11445827326769356,0.12831400970726434,0.11187819933510178,0.11678597941767721,0.10707831756708835,0.08871038217186492,0.07063770498164587,0.07182404938414828
5be358a5-9a58-7611-e5ba-618293a0cb80,0.1753485818746218,0.15975527028160086,0.1645461431036528,0.16302640305321783,0.21379113834117267,0.20241287012551804,0.19247905127095732,0.18689394450010785,0.16378511285058572,0.16044050626085476,0.15999303399826417,0.14683527514130773,0.13526859045538947,0.1360475049079441,0.147464462929505,0.1564182074128897,0.15217114878236088,0.12936388801460436,0.14855937913339465,0.15648119248679362,0.174358779336581,0.16650601926511854,0.14483450548568266,0.16495781727707393,0.17043445291433942,0.16705605894880868,0.16266461706699126,0.1656854054959633,0.13161401116694688,0.11253335337280018,0.12901434036324244
9614c169-2f74-c548-49b0-c07db69e6885,0.19137296181361652,0.11895032354311674,0.17271912861138733,0.3218270594904095,0.4731422317513728,0.5047305977800045,0.5466525596448332,0.5126642387511882,0.4551021286157891,0.32111281540522413,0.2684459556169776,0.19482687994709658,0.22478141612384855,0.22926909804190704,0.2788234189847352,0.38026930069760667,0.44396272774065065,0.43543885561312007,0.4664197178475785,0.46202997449357386,0.4825125672431064,0.41088522959382856,0.29993081226450374,0.26095088030608615,0.3071865969242449,0.3071863763109247,0.32441295325012837,0.37830189740512665,0.42827036412543706,0.4530150877664372,0.44278726967561716
4695b246-9ee4-4e45-8a1e-2d31370a9df6,0.12977032580128237,0.12940930255753685,0.13832017991932383,0.13802799748396297,0.14207469886851942,0.14369837819498638,0.13550842898044968,0.13508463203580284,0.13498196823274683,0.1288234364412912,0.13285077119106994,0.12475368415208812,0.11876773034729593,0.12509070476370487,0.13505823249095422,0.1265099854025339,0.10986602827911017,0.08830851500388678,0.10435483702701627,0.10849276444870708,0.1182215026534184,0.10853741641516108,0.1114418929913356,0.11415932104767715,0.10794241592609069,0.12357861606488448,0.1186109650966693,0.11114480372810559,0.0883900696247267,0.07424338858285234,0.07101304194385162
a891d1ad-6a52-f739-8c47-dbc53b303fb1,0.15020424325323273,0.16479842263240455,0.17356626563859726,0.18112763714620328,0.19202988573937602,0.17512374724928512,0.1780280041713691,0.1639390602002974,0.17185098684386818,0.1772864542819301,0.16541935159076496,0.13584789914071968,0.14685314148674347,0.14477125752579817,0.146180641218441,0.1475217365381257,0.136891902785239,0.11811900104795488,0.13995563089885243,0.13505102087141743,0.16869280910642748,0.16835099800562742,0.16679739194776927,0.1550680702634198,0.17118813966856225,0.17197395476445237,0.17900062325294072,0.15131604670824741,0.12311979255682919,0.0996849481570052,0.09589150802194851
56723014-e70c-ceb1-1c9a-0dd8bdfd21cf,0.22261470080533402,0.2064992502071286,0.2120465351967244,0.20834636378864657,0.26038569735192585,0.2364898553189962,0.24399796889335038,0.22640836677238899,0.22508321955371274,0.2159257026383931,0.213022148180779,0.17722273265065672,0.21270918426232277,0.18408364946876413,0.18466185553540038,0.212383375446062,0.19117794807873234,0.17112551008571456,0.19616860867248198,0.20351067852174012,0.21843308767960512,0.22484037404366025,0.22707312325445062,0.22267441413495886,0.26015520617853694,0.2396150732500965,0.23506075557756323,0.24460616757935918,0.23140416720518578,0.1967214633402739,0.22114918894889846
db974bab-1036-90cf-f064-2577020200a5,0.12002773477622714,0.12270646739392964,0.12239140720119769,0.12969870171131667,0.16029741793661056,0.1744626430370367,0.16168743945901543,0.1671424674078203,0.1662199914165503,0.15748586141418855,0.15923874075587885,0.134715724710957,0.1435205675371786,0.14349442404967422,0.16524226100256362,0.1843792838816063,0.18489492103873023,0.1572805547330765,0.16948714463535877,0.17844251031441216,0.19535281513145838,0.18854303805887496,0.18968567050992555,0.18493716851669081,0.20419147444736127,0.23935802024822062,0.18175159718641992,0.17409044347970287,0.1616169357993662,0.15277631709567815,0.1390052315535247
c3ee7974-3021-624d-be54-5084c2abfeda,0.12451156633553165,0.12635096591923659,0.12263672509028864,0.13883354633045997,0.16629755201746044,0.15836690214021068,0.16637428253724224,0.17052012816211842,0.1480993415859125,0.13362580048449374,0.12184358050485596,0.11232912042363888,0.1001406947439383,0.09808345795677059,0.10503821845628172,0.11584447487497702,0.11944559841330324,0.1128612350992625,0.12355753996349753,0.1288816519522035,0.14281691656418694,0.12074510106331192,0.11720606848613031,0.12196011798857782,0.1274989278080415,0.11366841161969143,0.1169059273961477,0.11758919910837548,0.11052050927148159,0.10639359189906139,0.10130427761663156
4cec6e36-2491-ae6e-72de-6461672206c8,0.13647977746605444,0.12674684942585251,0.1482539452435775,0.14522198113642976,0.17433182556324092,0.20036498803519223,0.2042741877752609,0.21088174594663586,0.17100757975420017,0.13870205177812325,0.124747384770036,0.11790251005277623,0.11121349424228177,0.10128094059041214,0.11042264660572074,0.11539605200407459,0.1480858495675895,0.1462731640137344,0.1717585351879596,0.17858234962348782,0.174536225459325,0.14866970818926586,0.1299344935096119,0.1354627831550964,0.11003980032727997,0.11383581765488471,0.12957322478842287,0.12861663304897228,0.12471572493193761,0.13338978506164081,0.13345658023647058
8ab8265b-aec3-9ef4-bff6-19f9684f6c48,0.3242743280554091,0.3391331163204233,0.38132944081294734,0.4043549579829681,0.5617799235602202,0.6059058832143928,0.6294813072480656,0.5811068624355206,0.546608687629428,0.4268866228963652,0.3777933258839759,0.32936529121878644,0.30550918866741866,0.30574218782513607,0.35795773306430534,0.38561147249747496,0.42181554842621505,0.4422569256884645,0.49648212953948456,0.5180753167634473,0.4841992648752106,0.41995408990967004,0.36105050446361,0.38182958510374854,0.3721645381031849,0.383456370004592,0.41234145663020255,0.43854141865240037,0.4496482870522409,0.44423610470219366,0.4863507605514653
37b3ecd0-f3a3-94a0-3962-a61651b942b3,0.15263404006507458,0.16090657986621032,0.1688636315205219,0.1735293815899191,0.2549077249184376,0.24878769521454214,0.22653751225475183,0.2087325338323635,0.1705194097555496,0.132675099171925,0.11097929232571534,0.0904878970151668,0.10019146172664291,0.11545995662042027,0.10521046871500404,0.12035354790529175,0.15336788597431505,0.14852494611704978,0.15725859132630998,0.15560823517576244,0.15766671065934518,0.11505972610873716,0.095122206572516,0.09364099608694887,0.09702685757275892,0.08856690469330594,0.08795220501950553,0.10502965104006488,0.1163276309750433,0.13137004169007932,0.13778185309148194
6a7859d5-ee86-d2c5-2424-0c883becd21c,0.09193103354074436,0.0868561624315677,0.09388892906577156,0.1037655267936651,0.15066332433624108,0.17562802187612228,0.18802570839929222,0.1815734673142938,0.14857261792336093,0.11600885267749117,0.10315184265301804,0.07588923008107665,0.08853005225938376,0.07376158213057682,0.10513341735741534,0.11951630406545591,0.14537163388862107,0.13249859656668592,0.1505767539123804,0.15861455963175095,0.14936799265337167,0.1245020710050616,0.10658321225353083,0.10139719298490545,0.11172720125428523,0.10032171820580522,0.09873789479779534,0.10728778857677444,0.13492522427399695,0.1133247530769218,0.14238846947446282
f069e64d-b521-6492-a66c-348b79b1946d,0.11833509344399444,0.13084911058857768,0.1341683484285416,0.14215319649037625,0.15325437716422646,0.14545690319010515,0.1456710945677472,0.14508786984727348,0.15802818686353434,0.16039086194110863,0.14424154436687608,0.11332790098330225,0.12201729445911912,0.12508708031081758,0.13806827795057508,0.13686312956721372,0.136498453444581,0.12412896866367006,0.13233489702772827,0.13750092737941433,0.16805462801685772,0.1798265291073327,0.1790180994850234,0.16175545682420367,0.17271516977515067,0.1884324253369009,0.19766909747379316,0.20138946749104866,0.16465801845232772,0.13976221807695868,0.13641860908214773
5c2d7c21-2d0b-5483-c0c0-e900f1cb59db,0.22221146397630048,0.2173698542277373,0.21765741815870526,0.22956219216565452,0.2731898728441784,0.26333301805736264,0.28446063527416837,0.25835136580838797,0.2716668404531972,0.23022102580670573,0.22015442743462935,0.18940218180775364,0.21427339013081081,0.20877534707308015,0.06193652328674181,0.2734625308729027,0.323974453226382,0.2899656709606988,0.30773982735010935,0.31787484760000284,0.3760273134346203,0.3811343401267954,0.3318912262302844,0.3470838565480743,0.34394915830145256,0.37311216185060797,0.40412024449230666,0.40338633401830076,0.3460999320046951,0.31664091452339466,0.32079451807295395
e1f68fe1-a779-082e-9da6-4d220aed2199,0.1125775804204469,0.10330629535280285,0.11649724721747351,0.13864304548719789,0.21475841083374292,0.22001031523073367,0.23141034413625133,0.22597515049154543,0.18145437769860776,0.14813329541816606,0.12524885596103907,0.10995678875473905,0.1100856603245376,0.11201186382442092,0.12230027457976643,0.1749541167146411,0.20366320280237027,0.1925951567205153,0.2105488574337156,0.22178819827304622,0.22342670818681268,0.18293346854067644,0.1519280680245238,0.14388864757597178,0.1567457513887966,0.15257436601829508,0.1523513377885237,0.20086352951810957,0.17966801006549743,0.1773251104862092,0.19240693747955162
027eb597-e627-b273-ff2d-f1bb4b1de23d,0.18442187762623732,0.19317728569205891,0.1940429521300708,0.18920520175899355,0.2092439426791249,0.1961074007899479,0.19801533723916473,0.1945664280171035,0.19090369828247994,0.17859507938973368,0.18362687194016342,0.15415135713766936,0.16865696796809138,0.15598381789782653,0.1463423271357618,0.15413739105426624,0.1454717200800892,0.13967926658528493,0.15542717090044866,0.16024944255701967,0.1862064592987449,0.18952447950153217,0.16552516095841308,0.16277707321988963,0.21161797995157514,0.21046555462737637,0.20010125718358354,0.17989926032236242,0.17232459194644736,0.15393414702138955,0.1575399699418435
d7db299b-ff5e-b4d4-cb16-b00f988e9378,0.13251750715436872,0.12210558281268678,0.13334655922746524,0.139999227835074,0.16248085924609953,0.15487567086969528,0.1490643208014129,0.13933333530779496,0.13417216031189708,0.12214729517928162,0.10070611800157908,0.07735552581643576,0.08769443003149686,0.0765830039675414,0.07537843809985356,0.0842323924437049,0.08260682138448243,0.07488598532331428,0.07536325155961818,0.07194365687613549,0.08967397433491348,0.09262372676806575,0.09146318575145305,0.08351074834330932,0.10504042767445068,0.09191991754506328,0.07989523745588248,0.008388677429531118,,,
77af17bc-536a-5dca-6d0a-9a4c4d59469c,0.14571655373508433,0.13271680197234592,0.14363499064630783,0.12851254702646328,0.1456450289381538,0.15485393468882638,0.15597183399802428,0.1476751154770063,0.1390877038163501,0.13999369374459014,0.14180430752839607,0.12409011720776802,0.11659573661004881,0.11477808328523371,0.12108549028919796,0.11070155518436794,0.10927240954897163,0.11322670084458747,0.12725321682155333,0.13481248420577144,0.13897247857019096,0.12967525175459482,0.12642368521664932,0.15221207826497177,0.13553719793947408,0.13654258531931904,0.1596264797643958,0.15235799448996418,0.11105814690651611,0.09628822202290324,0.10406264469887987
0a580b9f-a14f-330e-68b5-e2b4a6324308,0.16379576385682515,0.17150636033046313,0.17494994665178656,0.23501213839044213,0.32544546280262476,0.3239363328351992,0.3082704178052001,0.3154749948990528,0.2888363415181766,0.22057440009660287,0.18173937481266395,0.1371557254309569,0.15941150015848296,0.15094703593644498,0.18146945859669195,0.23665864432711403,0.29194535427453966,0.2693848619711146,0.2856531166599742,0.2935574897114562,0.3072396381893703,0.28406029386390647,0.2262244197346613,0.1873008452116637,0.20687278251208588,0.21010491617243096,0.20023424836404088,0.2535950971751478,0.2660001048333458,0.16179963194143948,0.2686315602167981
b15864d7-429e-bc1e-8baf-86747849741a,0.15132022136639509,0.13753975411922303,0.13383600156832534,0.1446803477433935,0.19485930880245528,0.19104755412080704,0.22817241938167218,0.2113266874203843,0.16769650244544257,0.1490145828091016,0.13702479914721621,0.12664027214853754,0.13222860402728032,0.12257335960928104,0.13201287324266314,0.15447825905743126,0.17213679935710868,0.1403360771062666,0.1773158918127191,0.1843010357521708,0.1989134861076168,0.17208856016710702,0.15139884602627604,0.1426876119253869,0.1589782302975206,0.14115334034235838,0.1404983867909433,0.16026815470228592,0.17832889011362515,0.1655327084648787,0.18458917199800556
