sap,type_meal,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,ИЮЛ 2021
c799e66b-113e-fa3b-da35-233cb39f5676,Овощи/Зелень,0.04965845611251524,0.049790021411019465,0.04817324233625762,0.0463262602736324,0.06317119980296627,0.07921894734946597,0.06909289006533724,0.07433057672330501,0.07549917465025109,0.0956286305150385,0.06060317553386213,0.05741651745020962,0.06178273744808529,0.06236676106798019,0.06242445133589566,0.05679923909769796,0.06601183754861412,0.0672255686651714,0.07277224878875024,0.08770522252592773,0.09620396217319178
c799e66b-113e-fa3b-da35-233cb39f5676,Фрукты/Экзотика,0.05878065637165308,0.06539096606026167,0.05231680740520495,0.042245238558566586,0.04804186210165741,0.05897518003803734,0.03837557347744327,0.027876703892975717,0.053912987496834486,0.07990461333947946,0.07756558167015971,0.07819748015322983,0.08087018041338487,0.09347861302117244,0.07725033923123224,0.04862385689877613,0.04108876724743733,0.03919284843837113,0.03076574983190005,0.03196157279262113,0.05447932509463732
c799e66b-113e-fa3b-da35-233cb39f5676,Фрукты/Ягоды,0.053996944849755035,0.03821129609464667,0.0461880667275729,0.038539827673073554,0.05275034455075798,0.07206352301004981,0.06227831612642511,0.09461421416536638,0.09769033529833274,0.10651887569044201,0.06417622003593305,0.06038378616065105,0.06658363785912541,0.054778738271104244,0.0643170862509065,0.053796500703513404,0.0562916309827449,0.0491697611616276,0.05159908555222493,0.0737743707675856,0.10535108623657367
b05923c5-1b32-de2d-b10c-4251c60e19fd,Овощи/Грибы,0.05967879818406311,0.05733567291657865,0.05711220414324888,0.0593996533950908,0.07406831044294701,0.07621127008959433,0.08388427959606129,0.07944809098918205,0.05598129435210475,0.051791165997000205,0.04260073876609947,0.04894746552599806,0.06380149034454974,0.06041120386057292,0.0637472460208002,0.06198176439985131,0.061345184529401894,0.06907514329934751,0.09305571775291432,0.09134896662779578,0.06307342961413372
b05923c5-1b32-de2d-b10c-4251c60e19fd,Овощи/Зелень,0.034809889423294736,0.034803006361120346,0.03368711565274646,0.03065816126873407,0.04526837127714394,0.05696532690472606,0.05201088996226408,0.04864152037462484,0.05004924363041504,0.06091868138845592,0.038581267858645046,0.038436881983880074,0.04607705793580915,0.04274191757649897,0.04707604687270581,0.045688420691047296,0.053766052089651975,0.062484307848509855,0.05996266410121809,0.05904344614947082,0.0607034941042431
b05923c5-1b32-de2d-b10c-4251c60e19fd,Фрукты/Экзотика,0.07025527273287417,0.07939208240062749,0.06633554615685952,0.04879565424544918,0.05878646285852646,0.06793978845393457,0.045408278660222665,0.03272016272204152,0.04436934258339557,0.0815875939467001,0.0718110088353845,0.07495241554323606,0.09273322748470454,0.08103717584751526,0.08784262114390175,0.050757794355534507,0.04316565126043934,0.03699199722229026,0.027410215062492728,0.02739715970396177,0.04561157957586728
b05923c5-1b32-de2d-b10c-4251c60e19fd,Фрукты/Ягоды,0.05157891267959665,0.048542745075084985,0.0526082091216171,0.046200899626214736,0.06640076522267337,0.08726013600547244,0.07176111732263883,0.12004822730907888,0.10482160323596235,0.12218100071333686,0.07527104411514571,0.0839720433255178,0.09429426168631531,0.0695505511251388,0.07794740426213707,0.06365091001296576,0.06494056659905212,0.0717684357337314,0.06525918335491303,0.07969086448927638,0.09603626120671076
3cf6d1f8-0bb0-e05e-5d5a-4948b3d50557,Овощи/Грибы,0.09570358635401117,0.07416873358272977,0.0675415969189144,0.07350388573535582,0.09522623250502518,0.11176512126006435,0.11123893737751014,0.11234409989838173,0.08803622829206315,0.06371138090130825,0.05898634479300286,0.07028604509748465,0.08971138958605117,0.09448673505821432,0.10090080552790227,0.10157435074043662,0.09140180015741108,0.09117414619531279,0.10756315012201802,0.11563807186876755,0.0946344990538688
3cf6d1f8-0bb0-e05e-5d5a-4948b3d50557,Овощи/Зелень,0.04856404575326413,0.04270356293683478,0.04269050773959733,0.045189319168870326,0.05566088530812999,0.06985233631208537,0.057434610361453906,0.06473629032949232,0.06923058841509537,0.07397979180598103,0.05042124073151141,0.05696158094485749,0.058713529378448086,0.05909623695291652,0.06405820308872273,0.0632745682409483,0.06490945868453947,0.0687552164045113,0.06818247245550049,0.0767842955948375,0.08932309867002401
3cf6d1f8-0bb0-e05e-5d5a-4948b3d50557,Фрукты/Экзотика,0.06193813049290654,0.058141294148806845,0.04964204705477018,0.044114690838700184,0.05305645156577043,0.05731456268278709,0.031925584997167106,0.0284622726538064,0.04803957643907067,0.08643282664344687,0.07281590048026698,0.072427652527757,0.07897239998984838,0.07631505637497317,0.08126319680210749,0.06428721486354547,0.05308042463271966,0.041903754207345933,0.03006516442564258,0.025594521123619624,0.051348022307536365
3cf6d1f8-0bb0-e05e-5d5a-4948b3d50557,Фрукты/Ягоды,0.050484249796336506,0.04132622487176611,0.04906170794538284,0.051114332772756635,0.07402882997390837,0.0847845285186761,0.06955286170503447,0.11297710946437921,0.11311328868395013,0.09954286091583303,0.0663319579105738,0.06388913137796373,0.07540788297776305,0.06752937449151843,0.09047126287082304,0.08629178535877298,0.07897463566611278,0.06843501637590584,0.06783017098348759,0.08771323824768311,0.12652328211581274
e5f0b40c-1110-0d9f-a38b-ab3e620e0449,Овощи/Грибы,0.08077183596054147,0.07657203020329367,0.06939036497735424,0.07014778865698346,0.08183515098292506,0.06978892503779544,0.06924012636505927,0.07842455063023973,0.06611967590503824,0.06975360504956828,0.049820980462463776,0.05019131920682332,0.056853125933148646,0.0629223983777398,0.06557753526700798,0.06022330206989847,0.06088884761706738,0.07929195851657969,0.08146289261115262,0.08285012426615758,0.09443572054833411
e5f0b40c-1110-0d9f-a38b-ab3e620e0449,Овощи/Зелень,0.05449259208767211,0.048311904604360474,0.044409051706416236,0.04323448177676249,0.06047989932836075,0.061372519168230645,0.05767476328569544,0.0577123339916952,0.058730994630320554,0.08328046178322775,0.050343220153951394,0.045523540558992666,0.04176175966475032,0.04789533419104104,0.047748809045002984,0.043078307417861554,0.053276603401423074,0.06397338004902045,0.0577407106922303,0.06771173056364332,0.07909153862436194
